,project,source_clip,order,family,genus,species,alpha_code,annotation_start_time,annotation_end_time,audio_clip_start_time
2400,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,14294.831,14294.947,14291.831
2401,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,MEXICANUS,HOFI,17482.721999999998,17482.85,17479.721999999998
2402,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,MOTACILLIDAE,ANTHUS,RUBESCENS,AMPI,21595.359,21595.405,21592.359
2403,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,23185.217999999997,23185.276,23182.217999999997
2404,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,23186.46,23186.576,23183.46
2405,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,23192.741,23192.764,23189.741
2406,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,MEXICANUS,HOFI,23274.58,23274.707000000002,23271.58
2407,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,MIMIDAE,MIMUS,POLYGLOTTOS,NOMO,34129.617999999995,34129.653,34126.617999999995
2408,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,MIMIDAE,MIMUS,POLYGLOTTOS,NOMO,34133.612,34133.682,34130.612
2409,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,MIMIDAE,MIMUS,POLYGLOTTOS,NOMO,34136.212999999996,34136.259,34133.212999999996
2410,"Beaver River Study, 2018-2019",BERI1-20181005_192946,PASSERIFORMES,MIMIDAE,MIMUS,POLYGLOTTOS,NOMO,34139.754,34139.8,34136.754
2411,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130815_204300,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,SEMIPALMATA,WILL,9103.949,9104.059000000001,9100.949
2412,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130815_204300,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,SEMIPALMATA,WILL,9112.448,9112.669,9109.448
2413,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130815_204300,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,SEMIPALMATA,WILL,9127.936,9128.245,9124.936
2414,"Beaver River Study, 2018-2019",BERI1-20180831_203300,PASSERIFORMES,CARDINALIDAE,PIRANGA,OLIVACEA,SCTA,1952.264,1952.3339999999998,1949.264
2415,"Beaver River Study, 2018-2019",BERI1-20180831_203300,PASSERIFORMES,ICTERIDAE,ICTERUS,GALBULA,BAOR,33099.024,33099.105,33096.024
2416,"Beaver River Study, 2018-2019",BERI1-20180831_203300,PASSERIFORMES,ICTERIDAE,ICTERUS,GALBULA,BAOR,33109.182,33109.24,33106.182
2417,"South Canoe Project, 2015-2017",SCST2_20150817_205200,GAVIIFORMES,GAVIIDAE,GAVIA,IMMER,COLO,7535.829000000001,7535.871999999999,7532.829000000001
2418,"Carleton Study, 2015-2017",CAWRR-20171023_185700,PASSERIFORMES,PASSERELLIDAE,AMMOSPIZA,NELSONI,NESP,24796.21,24796.31,24793.21
2419,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160529_211900,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,5944.255999999999,5944.313,5941.255999999999
2420,"Carleton Study, 2015-2017",CAWRR-20160827_203700,PASSERIFORMES,PARULIDAE,SETOPHAGA,DOMINICA,YTWA,5920.525,5920.581,5917.525
2421,"Carleton Study, 2015-2017",CAWRR-20160827_203700,PASSERIFORMES,PARULIDAE,SETOPHAGA,DOMINICA,YTWA,5925.973000000001,5926.036,5922.973000000001
2422,"Carleton Study, 2015-2017",CAWRR-20160827_203700,PASSERIFORMES,PARULIDAE,SETOPHAGA,DOMINICA,YTWA,5941.486999999999,5941.534000000001,5938.486999999999
2423,"Beaver River Study, 2018-2019",BERI1-20181026_185300,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,17661.051,17661.248,17658.051
2424,"Beaver River Study, 2018-2019",BERI1-20181026_185300,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,18370.943,18370.99,18367.943
2425,"Beaver River Study, 2018-2019",BERI1-20190824_204500,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,FUSCICOLLIS,WRSA,1643.253,1643.3110000000001,1640.253
2426,"Beaver River Study, 2018-2019",BERI1-20190824_204500,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,22137.642000000003,22137.685,22134.642000000003
2427,"Cape Forchu Study, 2017-201",CAFO1_20170916_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,HIMANTOPUS,STSA,27430.77,27431.197,27427.77
2428,"Cape Forchu Study, 2017-201",CAFO1_20170916_200200,PASSERIFORMES,CARDINALIDAE,PIRANGA,OLIVACEA,SCTA,36172.992,36173.152,36169.992
2429,"Cape Forchu Study, 2017-201",CAFO1_20170916_200200,PASSERIFORMES,CARDINALIDAE,PIRANGA,OLIVACEA,SCTA,36179.467000000004,36179.627,36176.467000000004
2430,"Cape Forchu Study, 2017-201",CAFO1_20170916_200200,PASSERIFORMES,CARDINALIDAE,PIRANGA,OLIVACEA,SCTA,36202.933,36203.147000000004,36199.933
2431,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130504_194700,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,SEMIPALMATA,WILL,29286.272,29286.336,29283.272
2432,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130504_194700,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,SEMIPALMATA,WILL,29287.701,29287.744,29284.701
2433,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140917_195400,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,26942.357000000004,26942.411,26939.357000000004
2434,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20140918_195200,PASSERIFORMES,TYRANNIDAE,MYIARCHUS,CRINITUS,GCFL,27285.259,27285.301,27282.259
2435,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20140918_195200,PASSERIFORMES,TYRANNIDAE,MYIARCHUS,CRINITUS,GCFL,32550.603,32550.645,32547.603
2436,"South Canoe Project, 2015-2017",SCST2_20150823_204200,PASSERIFORMES,PASSERELLIDAE,CHONDESTES,GRAMMACUS,LASP,16139.95,16139.983,16136.95
2437,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20150914_194700,PASSERIFORMES,PARULIDAE,PROTONOTARIA,CITREA,PROW,16182.976,16183.028999999999,16179.976
2438,"Carleton Study, 2015-2017",CAWRR-20161108_173500,PASSERIFORMES,PASSERELLIDAE,AMMODRAMUS,SAVANNARUM,GRSP,25102.075,25102.185,25099.075
2439,"Carleton Study, 2015-2017",CAWRR-20170921_195200,PASSERIFORMES,PASSERELLIDAE,AMMOSPIZA,NELSONI,NESP,12261.741000000002,12261.86,12258.741000000002
2440,"Carleton Study, 2015-2017",CAWRR-20170921_195200,PASSERIFORMES,PASSERELLIDAE,AMMOSPIZA,NELSONI,NESP,12807.979,12808.08,12804.979
2441,"Carleton Study, 2015-2017",CAWRR-20170921_195200,PASSERIFORMES,PASSERELLIDAE,AMMOSPIZA,NELSONI,NESP,25078.827999999998,25078.875,25075.827999999998
2442,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160831_201300,PASSERIFORMES,PARULIDAE,PROTONOTARIA,CITREA,PROW,5598.785,5598.845,5595.785
2443,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160930_191500,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,10514.219,10514.303999999998,10511.219
2444,"Beaver River Study, 2018-2019",BERI1-20180812_210600,CHARADRIIFORMES,SCOLOPACIDAE,BARTRAMIA,LONGICAUDA,UPSA,11279.858999999999,11280.083,11276.858999999999
2445,"Beaver River Study, 2018-2019",BERI1-20180812_210600,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,22896.644,22896.927000000003,22893.644
2446,"Cape Forchu Study, 2017-201",CAFO1_20170904_202400,PASSERIFORMES,TYRANNIDAE,EMPIDONAX,FLAVIVENTRIS,YBFL,18584.307,18584.672,18581.307
2447,"Cape Forchu Study, 2017-201",CAFO1_20170831_203200,PASSERIFORMES,BOMBYCILLIDAE,BOMBYCILLA,CEDRORUM,CEDW,15602.229,15602.357,15599.229
2448,"Cape Forchu Study, 2017-201",CAFO1_20180603_213700,PASSERIFORMES,ICTERIDAE,ICTERUS,GALBULA,BAOR,18342.754,18343.859,18339.754
2449,"Brier Island Study, 2017-201",BRIS1_20180827_204100,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,FUSCICOLLIS,WRSA,9288.267,9288.331,9285.267
2450,"Brier Island Study, 2017-201",BRIS1_20180827_204100,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,FUSCICOLLIS,WRSA,17985.973,17986.027,17982.973
2451,"Sable Wind Project 2013, 2015-2016/Spinney Gull",SWSG_20130411_191500,PASSERIFORMES,PARIDAE,POECILE,HUDSONICUS,BOCH,34445.483,34445.525,34442.483
2452,"Carleton Study, 2015-2017",CAWRR-20150815_210000,PASSERIFORMES,PARULIDAE,VERMIVORA,CYANOPTERA,BWWA,14397.846000000001,14397.92,14394.846000000001
2453,"Carleton Study, 2015-2017",CAWRR-20150815_210000,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,18312.078999999998,18312.12,18309.078999999998
2454,"Carleton Study, 2015-2017",CAWRR-20150815_210000,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,18328.88,18328.903000000002,18325.88
2455,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,27610.452999999998,27610.56,27607.452999999998
2456,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28526.847999999998,28526.912,28523.847999999998
2457,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28533.12,28533.183999999997,28530.12
2458,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28534.772999999997,28534.816000000003,28531.772999999997
2459,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28535.243,28535.317000000003,28532.243
2460,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28537.301,28537.343999999997,28534.301
2461,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28540.075,28540.107000000004,28537.075
2462,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28541.803,28541.845,28538.803
2463,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28542.452999999998,28542.485,28539.452999999998
2464,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160903_200700,PASSERIFORMES,FRINGILLIDAE,LOXIA,CURVIROSTRA,RECR,28543.04,28543.083,28540.04
2465,"Carleton Study, 2015-2017",CAWRR-20150817_205600,PASSERIFORMES,PARULIDAE,PROTONOTARIA,CITREA,PROW,16012.708999999999,16012.775,16009.708999999999
2466,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20150916_194300,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,13621.888,13622.016000000001,13618.888
2467,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20150916_194300,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,34566.388999999996,34566.507000000005,34563.388999999996
2468,Amherst Study 2014-2015/W,A2WA_20150414_203300,CHARADRIIFORMES,SCOLOPACIDAE,GALLINAGO,DELICATA,WISN,734.304,734.4,731.304
2469,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150422_204400,ANSERIFORMES,ANATIDAE,ANAS,CRECCA,GWTE,12510.805,12510.837,12507.805
2470,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150422_204400,ANSERIFORMES,ANATIDAE,ANAS,CRECCA,GWTE,12511.072,12511.125,12508.072
2471,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150422_204400,ANSERIFORMES,ANATIDAE,ANAS,CRECCA,GWTE,12511.188999999998,12511.221000000001,12508.188999999998
2472,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150422_204400,ANSERIFORMES,ANATIDAE,ANAS,CRECCA,GWTE,12511.285,12511.381000000001,12508.285
2473,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150422_204400,ANSERIFORMES,ANATIDAE,ANAS,CRECCA,GWTE,12511.541000000001,12511.616000000002,12508.541000000001
2474,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150422_204400,ANSERIFORMES,ANATIDAE,ANAS,CRECCA,GWTE,12512.181,12512.213,12509.181
2475,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20150505_204800,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,SEMIPALMATA,WILL,24057.972999999998,24058.027000000002,24054.972999999998
2476,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20141018_185600,PASSERIFORMES,PASSERELLIDAE,AMMOSPIZA,NELSONI,NESP,5376.375,5376.475,5373.375
2477,"Carleton Study, 2015-2017",CAWRR-20170909_201500,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,5329.981,5330.023,5326.981
2478,"Carleton Study, 2015-2017",CAWRR-20170909_201500,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,8382.127,8382.157,8379.127
2479,"Cape Forchu Study, 2017-201",CAFO1_20170918_195800,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,15206.909,15206.944,15203.909
2480,"Cape Forchu Study, 2017-201",CAFO1_20170918_195800,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,15237.69,15237.739,15234.69
2481,"Cape Forchu Study, 2017-201",CAFO1_20170918_195800,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,15256.843,15256.907,15253.843
2482,"Cape Forchu Study, 2017-201",CAFO1_20170918_195800,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,15257.813,15257.867,15254.813
2483,"Cape Forchu Study, 2017-201",CAFO1_20170918_195800,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,15263.044,15263.111,15260.044
2484,"Cape Forchu Study, 2017-201",CAFO1_20170918_195800,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,15272.416000000001,15272.48,15269.416000000001
2485,"Cape Forchu Study, 2017-201",CAFO1_20170918_195800,PASSERIFORMES,PARULIDAE,SETOPHAGA,PINUS,PIWA,15276.864,15276.917,15273.864
2486,"Cape Forchu Study, 2017-201",CAFO1_20170918_195800,PASSERIFORMES,PARULIDAE,HELMITHEROS,VERMIVORUM,WEWA,17867.596,17867.686,17864.596
2487,"Sable Wind Project 2013, 2015-2016/Camp Glasgow",SWCG-20130817_204000,PASSERIFORMES,PASSERELLIDAE,SPIZELLA,PALLIDA,CCSP,8612.908000000001,8612.974,8609.908000000001
2488,"Sable Wind Project 2013, 2015-2016/Camp Glasgow",SWCG-20130817_204000,PASSERIFORMES,PASSERELLIDAE,SPIZELLA,PALLIDA,CCSP,8635.629,8635.687,8632.629
2489,"Sable Wind Project 2013, 2015-2016/Camp Glasgow",SWCG-20130817_204000,PASSERIFORMES,PASSERELLIDAE,SPIZELLA,PALLIDA,CCSP,8663.888,8663.934000000001,8660.888
2490,"Sable Wind Project 2013, 2015-2016/Camp Glasgow",SWCG-20130817_204000,PASSERIFORMES,PASSERELLIDAE,SPIZELLA,PALLIDA,CCSP,8688.617,8688.663,8685.617
2491,"South Canoe Project, 2015-2017",SCST2_20150831_202700,PASSERIFORMES,PARULIDAE,VERMIVORA,CHRYSOPTERA,GWWA,12487.125,12487.168,12484.125
2492,"South Canoe Project, 2015-2017",SCST2_20150831_202700,PASSERIFORMES,PARULIDAE,VERMIVORA,CHRYSOPTERA,GWWA,12503.381000000001,12503.423999999999,12500.381000000001
2493,"South Canoe Project, 2015-2017",SCST2_20150831_202700,PASSERIFORMES,PARULIDAE,VERMIVORA,CHRYSOPTERA,GWWA,14784.981000000002,14785.013,14781.981000000002
2494,"South Canoe Project, 2015-2017",SCST2_20150831_202700,PASSERIFORMES,PARULIDAE,VERMIVORA,CHRYSOPTERA,GWWA,14800.028999999999,14800.073,14797.028999999999
2495,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140831_202800,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,4712.192,4712.245,4709.192
2496,"Carleton Study, 2015-2017",CAWRR-20151107_173700,PASSERIFORMES,PASSERELLIDAE,AMMODRAMUS,SAVANNARUM,GRSP,1786.384,1786.485,1783.384
2497,"Beaver River Study, 2018-2019",BERI1-20180906_202100,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,3009.4109999999996,3009.48,3006.4109999999996
2498,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42253.119000000006,42253.119000000006,42250.119000000006
2499,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42253.291,42253.291,42250.291
2500,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42253.723,42253.723,42250.723
2501,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42254.051,42254.051,42251.051
2502,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42254.350999999995,42254.350999999995,42251.350999999995
2503,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42254.892,42254.892,42251.892
2504,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42254.948,42254.948,42251.948
2505,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42255.247,42255.247,42252.247
2506,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42255.487,42255.487,42252.487
2507,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42255.636,42255.636,42252.636
2508,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42255.687999999995,42255.687999999995,42252.687999999995
2509,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42255.799000000006,42255.865999999995,42252.799000000006
2510,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42256.28,42256.28599999999,42253.28
2511,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42256.422,42256.422,42253.422
2512,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42256.582,42256.582,42253.582
2513,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42257.070999999996,42257.070999999996,42254.070999999996
2514,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42257.358,42257.358,42254.358
2515,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42257.945,42257.945,42254.945
2516,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42258.087999999996,42258.087999999996,42255.087999999996
2517,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42258.144,42258.144,42255.144
2518,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42258.35,42258.35,42255.35
2519,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42258.643,42258.643,42255.643
2520,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42258.797,42258.797,42255.797
2521,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42259.14599999999,42259.14599999999,42256.14599999999
2522,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42259.53400000001,42259.53400000001,42256.53400000001
2523,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42259.68,42259.68,42256.68
2524,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42259.873,42259.873,42256.873
2525,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42260.191,42260.191,42257.191
2526,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42260.44,42260.44,42257.44
2527,"Beaver River Study, 2018-2019",BERI1-20181016_190900,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,PURPUREUS,PUFI,42260.614,42260.614,42257.614
2528,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20161017_184400,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,36664.363,36664.448,36661.363
2529,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150914_194700,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,21236.736,21236.875,21233.736
2530,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140926_193600,PASSERIFORMES,PASSERELLIDAE,SPIZELLA,PUSILLA,FISP,9228.394,9228.53,9225.394
2531,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150525_212800,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,24415.437,24415.509,24412.437
2532,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150525_212800,PASSERIFORMES,TURDIDAE,HYLOCICHLA,MUSTELINA,WOTH,25321.066000000003,25321.229,25318.066000000003
2533,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150525_212800,PASSERIFORMES,HIRUNDINIDAE,TACHYCINETA,BICOLOR,TRES,25920.096,25920.127999999997,25917.096
2534,Amherst Study 2014-2015/Pumping Station Ro,EAPS_20150525_212800,PASSERIFORMES,HIRUNDINIDAE,TACHYCINETA,BICOLOR,TRES,25920.224,25920.277000000002,25917.224
2535,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160829_201700,PASSERIFORMES,PARULIDAE,VERMIVORA,CYANOPTERA,BWWA,18717.593,18717.631,18714.593
2536,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160829_201700,PASSERIFORMES,PARULIDAE,VERMIVORA,CYANOPTERA,BWWA,18733.163,18733.216,18730.163
2537,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130817_203900,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,FUSCICOLLIS,WRSA,9854.075,9854.128,9851.075
2538,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140905_201800,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,15666.466,15666.536,15663.466
2539,"Carleton Study, 2015-2017",CAWRR-20151103_174200,PASSERIFORMES,PARIDAE,POECILE,HUDSONICUS,BOCH,40656.538,40656.573,40653.538
2540,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140812_210300,PASSERIFORMES,TYRANNIDAE,EMPIDONAX,FLAVIVENTRIS,YBFL,16863.904,16863.957,16860.904
2541,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140812_210300,PASSERIFORMES,PASSERELLIDAE,SPIZELLA,PUSILLA,FISP,17225.88,17225.961,17222.88
2542,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160528_211800,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,19060.999,19061.08,19057.999
2543,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140828_203400,PASSERIFORMES,PARULIDAE,VERMIVORA,CHRYSOPTERA,GWWA,3483.955,3484.0009999999997,3480.955
2544,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140901_202600,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,17067.893,17067.947,17064.893
2545,"Sable Wind Project 2013, 2015-2016/Spinney Gull",SWSG_20131005_190600,PASSERIFORMES,CALCARIIDAE,PLECTROPHENAX,NIVALIS,SNBU,40778.72,40778.8,40775.72
2546,"Sable Wind Project 2013, 2015-2016/Spinney Gull",SWSG_20131005_190600,PASSERIFORMES,CALCARIIDAE,PLECTROPHENAX,NIVALIS,SNBU,40795.68,40795.792,40792.68
2547,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20151018_184400,PASSERIFORMES,CALCARIIDAE,PLECTROPHENAX,NIVALIS,SNBU,41476.384,41476.48,41473.384
